Starting time: 2018.02.27 23:43:34
Using scheduler com.simulations.matrix.SimpleSchedulers$MinMaxScheduler
First player,Second player,TimeFirst(in seconds)TimeSecond(in seconds)
80,105,1.385396,2.543996
80,110,1.419202,2.448802
80,115,1.421366,2.453725
80,120,1.392166,2.640923
80,125,1.392166,2.600691
80,130,1.392266,2.516216
80,135,1.390468,2.455135
80,140,1.392066,2.395299
80,145,1.385293,2.446044
80,150,1.385569,2.445119
80,155,1.412764,2.408506
80,160,1.392246,2.360946
80,165,1.385569,2.317846
80,170,1.385378,2.292111
80,175,1.392166,2.257441
80,180,1.392166,2.359714
80,185,1.392431,2.398733
80,190,1.392266,2.383912
80,195,1.392166,2.375758
80,200,1.392166,2.334570
80,205,1.392166,2.311256
80,210,1.392166,2.325236
80,215,1.391263,2.333180
80,220,1.392166,2.340355
80,225,1.386569,2.313152
80,230,1.392166,2.322327
80,235,1.385387,2.293463
80,240,1.392166,2.296074
80,245,1.392166,2.292420
80,250,1.392166,2.290497
80,255,1.392166,2.284645
80,260,1.392266,2.284193
80,265,1.392166,2.275465
80,270,1.392166,2.270044
80,275,1.385569,2.300166
80,280,1.392166,2.297579
80,285,1.392166,2.286764
80,290,1.385378,2.274593
80,295,1.392166,2.270208
80,300,1.392166,2.264442
80,305,1.392128,2.255946
80,310,1.391246,2.248828
80,315,1.392166,2.241339
80,320,1.392166,2.246071
80,325,1.392166,2.243986
80,330,1.385569,2.242029
80,335,1.392166,2.237920
80,340,1.392166,2.242319
80,345,1.392166,2.241293
80,350,1.392166,2.237599
80,355,1.385340,2.229315
80,360,1.392166,2.229870
80,365,1.392166,2.230052
80,370,1.392166,2.237002
80,375,1.392166,2.245506
80,380,1.392266,2.243346
80,385,1.392166,2.235983
80,390,1.392166,2.286323
80,395,1.392166,2.286019
80,400,1.392166,2.282356
80,405,1.392166,2.278886
80,410,1.392166,2.275744
80,415,1.391264,2.271050
80,420,1.392166,2.267359
80,425,1.392166,2.262544
80,430,1.392166,2.256001
80,435,1.392166,2.251111
80,440,1.392166,2.246972
80,445,1.392166,2.241612
80,450,1.385569,2.226333
80,455,1.392166,2.226791
80,460,1.392166,2.218868
80,465,1.392166,2.217829
80,470,1.392166,2.217796
80,475,1.392166,2.307662
80,480,1.392166,2.303513
80,485,1.392166,2.297211
80,490,1.392166,2.290742
80,495,1.385569,2.276830
80,500,1.392166,2.273809
80,505,1.392166,2.266769
80,510,1.392166,2.259216
80,515,1.392166,2.249176
80,520,1.392166,2.241117
80,525,1.392166,2.232787
80,530,1.392166,2.222569
80,535,1.392166,2.213851
80,540,1.392166,2.215668
80,545,1.392166,2.236267
80,550,1.385569,2.314197
80,555,1.390461,2.321135
80,560,1.392166,2.326866
80,565,1.392166,2.331726
80,570,1.392166,2.336166
80,575,1.392166,2.339101
80,580,1.392166,2.343259
80,585,1.392166,2.347480
80,590,1.392166,2.351482
80,595,1.392166,2.354902
80,600,1.392166,2.357509
80,605,1.392166,2.361631
80,610,1.392128,2.365518
80,615,1.392166,2.206794
80,620,1.391246,2.205383
80,625,1.392166,2.201416
80,630,1.392166,2.200416
80,635,1.392166,2.200716
80,640,1.392166,2.201418
80,645,1.392166,2.201952
80,650,1.392166,2.203485
80,655,1.392166,2.201945
80,660,1.392166,2.203589
80,665,1.392166,2.210957
80,670,1.392166,2.211563
80,675,1.392166,2.214004
80,680,1.392166,2.214687
80,685,1.392166,2.217395
80,690,1.392166,2.407683
80,695,1.392166,2.409771
80,700,1.392166,2.411266
80,705,1.385396,2.407013
80,710,1.385375,2.408695
80,715,1.392166,2.417228
80,720,1.392166,2.418966
80,725,1.392166,2.420628
80,730,1.392166,2.422216
80,735,1.392166,2.423728
80,740,1.392166,2.425166
80,745,1.392166,2.426528
80,750,1.392166,2.427816
80,755,1.392166,2.429028
80,760,1.392166,2.429762
80,765,1.392166,2.431228
80,770,1.392166,2.432216
80,775,1.392166,2.433128
80,780,1.392166,2.433966
80,785,1.392166,2.434728
80,790,1.392166,2.435416
80,795,1.392166,2.436028
80,800,1.392166,2.436566
80,805,1.392166,2.437028
80,810,1.392166,2.437089
80,815,1.392166,2.436840
80,820,1.392166,2.437251
80,825,1.385569,2.429999
80,830,1.391264,2.436714
80,835,1.392166,2.437128
80,840,1.392166,2.437066
80,845,1.392166,2.436928
80,850,1.392166,2.436716
80,855,1.392166,2.436428
80,860,1.392166,2.436066
80,865,1.392166,2.435628
80,870,1.392166,2.435116
80,875,1.392166,2.434528
80,880,1.392166,2.433866
80,885,1.392166,2.433128
80,890,1.392166,2.432316
80,895,1.392166,2.431428
80,900,1.392166,2.430466
80,905,1.392166,2.428689
80,910,1.392166,2.428316
80,915,1.392166,2.426844
80,920,1.392166,2.425866
80,925,1.392166,2.424528
80,930,1.392166,2.423116
80,935,1.392166,2.421628
80,940,1.392166,2.420066
80,945,1.392166,2.418428
80,950,1.392166,2.416716
80,955,1.392166,2.414928
80,960,1.392166,2.413066
80,965,1.392166,2.411128
80,970,1.392166,2.409116
80,975,1.392166,2.407028
80,980,1.392166,2.404866
80,985,1.385369,2.395831
80,990,1.385569,2.393719
80,995,1.391267,2.396692
80,1000,1.392166,2.394366
80,1005,1.392166,2.391828
80,1010,1.392166,2.389216
80,1015,1.392166,2.386528
80,1020,1.392166,2.383766
80,1025,1.392166,2.380928
80,1030,1.392166,2.378016
80,1035,1.392166,2.375028
80,1040,1.392166,2.371966
80,1045,1.392166,2.368828
80,1050,1.392166,2.365616
80,1055,1.392166,2.362328
80,1060,1.392166,2.358966
80,1065,1.392166,2.355528
80,1070,1.392166,2.352016
80,1075,1.392166,2.348428
80,1080,1.392166,2.344766
80,1085,1.392166,2.340151
80,1090,1.392166,2.337216
80,1095,1.392166,2.333328
80,1100,1.392166,2.329366
80,1105,1.392166,2.325328
80,1110,1.392166,2.321216
80,1115,1.392166,2.317028
80,1120,1.392166,2.312766
80,1125,1.392166,2.308428
80,1130,1.392166,2.304016
80,1135,1.392166,2.299528
80,1140,1.392166,2.294966
80,1145,1.392166,2.290328
80,1150,1.392166,2.285616
80,1155,1.392166,2.280828
80,1160,1.392166,2.275966
80,1165,1.392166,2.271028
80,1170,1.392166,2.265770
80,1175,1.392166,2.260928
80,1180,1.392166,2.255766
80,1185,1.392166,2.250528
80,1190,1.392166,2.245216
80,1195,1.392166,2.239828
80,1200,1.392166,2.234366
80,1205,1.392166,2.228828
80,1210,1.392166,2.223216
80,1215,1.392166,2.217528
80,1220,1.392128,2.211728
80,1225,1.392166,2.205928
80,1230,1.392166,2.200016
80,1235,1.392266,2.194128
80,1240,1.391246,2.187046
80,1245,1.391264,2.180866
80,1250,1.392166,2.178949
80,1255,1.392166,2.177728
80,1260,1.392166,2.178313
80,1265,1.392166,2.180432
80,1270,1.392166,2.182729
80,1275,1.392166,2.183912
80,1280,1.392166,2.186179
80,1285,1.392166,2.188928
80,1290,1.392166,2.190949
80,1295,1.392166,2.192962
80,1300,1.392166,2.194966
80,1305,1.392166,2.196962
80,1310,1.392166,2.198949
80,1315,1.392166,2.200928
80,1320,1.392166,2.202899
80,1325,1.392166,2.204862
80,1330,1.392166,2.206816
80,1335,1.392166,2.208717
80,1340,1.392166,2.210699
80,1345,1.392166,2.212628
80,1350,1.392166,2.214549
80,1355,1.392166,2.945841
80,1360,1.392166,2.944766
80,1365,1.392166,2.943641
80,1370,1.392166,2.942466
80,1375,1.392166,2.941241
80,1380,1.392166,2.939966
80,1385,1.392166,2.938641
80,1390,1.392166,2.937266
80,1395,1.392166,2.935841
80,1400,1.392166,2.934366
80,1405,1.392166,2.932841
80,1410,1.392166,2.931266
80,1415,1.392166,2.929641
80,1420,1.392166,2.927966
80,1425,1.392166,2.926241
80,1430,1.392166,2.924466
80,1435,1.392166,2.922641
80,1440,1.392166,2.920766
80,1445,1.392166,2.918841
80,1450,1.392166,2.916866
80,1455,1.392166,2.914841
80,1460,1.392166,2.912766
80,1465,1.392166,2.910641
80,1470,1.392166,2.908466
80,1475,1.392166,2.906241
80,1480,1.392166,2.903966
80,1485,1.392166,2.901641
80,1490,1.392166,2.899266
80,1495,1.392166,2.896841
80,1500,1.392166,2.894128
80,1505,1.392166,2.891841
80,1510,1.392166,2.889266
80,1515,1.392166,2.886641
80,1520,1.392166,2.883966
80,1525,1.392166,2.881241
80,1530,1.392166,2.878466
80,1535,1.392166,2.875641
80,1540,1.392166,2.872766
80,1545,1.392166,2.869841
80,1550,1.392166,2.866866
80,1555,1.392166,2.863841
80,1560,1.392166,2.860766
80,1565,1.392166,2.857641
80,1570,1.392166,2.854466
80,1575,1.392166,2.851241
80,1580,1.392166,2.847966
80,1585,1.392166,2.844641
80,1590,1.392166,2.841266
80,1595,1.392166,2.837841
80,1600,1.392166,2.834366
80,1605,1.392166,2.830841
80,1610,1.392166,2.827266
80,1615,1.392166,2.823641
80,1620,1.392166,2.819966
80,1625,1.392166,2.816241
80,1630,1.392166,2.812466
80,1635,1.392166,2.808641
80,1640,1.392166,2.804766
80,1645,1.385396,2.794071
80,1650,1.385569,2.790269
80,1655,1.391214,2.791889
80,1660,1.391264,2.787864
80,1665,1.391263,2.783163
80,1670,1.392166,2.779366
80,1675,1.392166,2.775141
80,1680,1.392166,2.770866
80,1685,1.392166,2.766541
80,1690,1.392166,2.762166
80,1695,1.392166,2.757741
80,1700,1.392166,2.753266
80,1705,1.392166,2.748741
80,1710,1.392166,2.744166
80,1715,1.392166,2.739541
80,1720,1.392166,2.734866
80,1725,1.392166,2.730141
80,1730,1.392166,2.725366
80,1735,1.392166,2.720541
80,1740,1.392166,2.715666
80,1745,1.392166,2.710741
80,1750,1.392166,2.705766
80,1755,1.392166,2.700741
80,1760,1.392166,2.695666
80,1765,1.392166,2.690541
80,1770,1.392166,2.685366
80,1775,1.392166,2.680141
80,1780,1.392166,2.674866
80,1785,1.392166,2.669541
80,1790,1.392166,2.664166
80,1795,1.392166,2.658741
80,1800,1.392166,2.653266
80,1805,1.392166,2.647741
80,1810,1.392166,2.642166
80,1815,1.392166,2.636541
80,1820,1.392166,2.630866
80,1825,1.392166,2.625141
80,1830,1.392166,2.619366
80,1835,1.392166,2.613541
80,1840,1.392166,2.607666
80,1845,1.392166,2.601741
80,1850,1.392166,2.595766
80,1855,1.392166,2.589741
80,1860,1.392166,2.583666
80,1865,1.392166,2.577541
80,1870,1.392166,2.571366
80,1875,1.392166,2.565141
80,1880,1.392166,2.558866
80,1885,1.392166,2.552541
80,1890,1.392166,2.546166
80,1895,1.392166,2.539741
80,1900,1.392166,2.533266
80,1905,1.392166,2.526741
80,1910,1.392166,2.520166
80,1915,1.392166,2.513541
80,1920,1.392166,2.506866
80,1925,1.392166,2.500141
80,1930,1.392166,2.493366
80,1935,1.392166,2.486541
80,1940,1.392166,2.479666
80,1945,1.392166,2.472741
80,1950,1.392166,2.465766
80,1955,1.392166,2.458741
80,1960,1.392166,2.451666
80,1965,1.392166,2.444541
80,1970,1.392166,2.437366
80,1975,1.392166,2.430141
80,1980,1.392166,2.422866
80,1985,1.392166,2.415541
80,1990,1.392166,2.408166
80,1995,1.392166,2.400741
80,2000,1.392166,2.393266
80,2005,1.392166,2.393028
80,2010,1.392166,2.393849
80,2015,1.392166,2.394662
80,2020,1.392166,2.395466
80,2025,1.392166,2.396262
80,2030,1.392166,2.397049
80,2035,1.392166,2.397828
80,2040,1.392166,2.398599
80,2045,1.392166,2.399362
80,2050,1.392166,2.400116
80,2055,1.392166,2.400862
80,2060,1.392166,2.401599
80,2065,1.392166,2.402328
80,2070,1.392166,2.403049
80,2075,1.392166,2.403762
80,2080,1.392166,2.404466
80,2085,1.392166,2.405162
80,2090,1.392166,2.405849
80,2095,1.392166,2.406528
80,2100,1.392166,2.407199
80,2105,1.392166,2.407862
80,2110,1.392166,2.408516
80,2115,1.392166,2.409162
80,2120,1.392166,2.409799
80,2125,1.392166,2.410428
80,2130,1.392166,2.411049
80,2135,1.392166,2.411662
80,2140,1.392166,2.412266
80,2145,1.392166,2.412862
80,2150,1.392166,2.413449
80,2155,1.392166,2.414028
80,2160,1.392166,2.414599
80,2165,1.392166,2.415162
80,2170,1.392166,2.415716
80,2175,1.392166,2.416262
80,2180,1.392166,2.416799
80,2185,1.392166,2.417328
80,2190,1.392166,2.417849
80,2195,1.392166,2.418362
80,2200,1.392166,2.418866
80,2205,1.392166,2.419362
80,2210,1.392166,2.419849
80,2215,1.392166,2.420328
80,2220,1.392166,2.420799
80,2225,1.392166,2.421262
80,2230,1.392166,2.421716
80,2235,1.392166,2.422162
80,2240,1.392166,2.422599
80,2245,1.392166,2.423028
80,2250,1.392166,2.423449
80,2255,1.392166,2.423862
80,2260,1.392166,2.424266
80,2265,1.392166,2.424662
80,2270,1.392166,2.425049
80,2275,1.392166,2.425428
80,2280,1.392166,2.425799
80,2285,1.392166,2.426162
80,2290,1.392166,2.426516
80,2295,1.392166,2.426862
80,2300,1.392166,2.427199
80,2305,1.392166,4.500353
80,2310,1.392166,4.501316
80,2315,1.392166,4.502253
80,2320,1.392166,4.503166
80,2325,1.392166,4.504053
80,2330,1.392166,4.504916
80,2335,1.392166,4.505753
80,2340,1.392166,4.506566
80,2345,1.392166,4.507353
80,2350,1.392166,4.508116
80,2355,1.392166,4.508853
80,2360,1.392166,4.509566
80,2365,1.392166,4.510253
80,2370,1.392166,4.510916
80,2375,1.392166,4.511553
80,2380,1.392166,4.512166
80,2385,1.392166,4.512753
80,2390,1.392166,4.513316
80,2395,1.392166,4.513853
80,2400,1.392166,4.514366
80,2405,1.392166,4.514853
80,2410,1.392166,4.515316
80,2415,1.392166,4.515753
80,2420,1.392166,4.516166
80,2425,1.392166,4.516553
80,2430,1.392166,4.516916
80,2435,1.392166,4.517253
80,2440,1.392128,4.517528
80,2445,1.392166,4.517853
80,2450,1.392166,4.518116
80,2455,1.392166,4.518353
80,2460,1.392166,4.518566
80,2465,1.385378,4.511966
80,2470,1.392266,4.519016
80,2475,1.385569,4.512456
80,2480,1.391246,4.518246
80,2485,1.385375,4.512462
80,2490,1.391264,4.518414
80,2495,1.391267,4.518454
80,2500,1.392166,4.518266
80,2505,1.392166,4.530778
80,2510,1.392166,4.543316
80,2515,1.392166,4.555878
80,2520,1.392166,4.568466
80,2525,1.392166,4.581078
80,2530,1.392166,4.593716
80,2535,1.392166,4.606378
80,2540,1.392166,4.619066
80,2545,1.392166,4.631778
80,2550,1.392166,4.644516
80,2555,1.392166,4.657278
80,2560,1.392166,4.670066
80,2565,1.392166,4.682878
80,2570,1.392166,4.695716
80,2575,1.392166,4.708578
80,2580,1.392166,4.721466
80,2585,1.392166,4.734378
80,2590,1.392166,4.747316
80,2595,1.392166,4.760278
80,2600,1.392166,4.773266
80,2605,1.392166,4.786278
80,2610,1.392166,4.799316
80,2615,1.392166,4.812378
80,2620,1.392166,4.825466
80,2625,1.392166,4.838578
80,2630,1.392166,4.851716
80,2635,1.392166,4.864878
80,2640,1.392166,4.878066
80,2645,1.392166,4.891278
80,2650,1.392166,4.904516
80,2655,1.392166,4.917778
80,2660,1.392166,4.931066
80,2665,1.392166,4.944378
80,2670,1.392166,4.957716
80,2675,1.392166,4.971078
80,2680,1.392166,4.984466
80,2685,1.392166,4.997878
80,2690,1.392166,5.011316
80,2695,1.392166,5.024778
80,2700,1.392166,5.038266
80,2705,1.392166,5.051778
80,2710,1.392166,5.065316
80,2715,1.392166,5.078878
80,2720,1.392166,5.092466
80,2725,1.392166,5.106078
80,2730,1.392166,5.119716
80,2735,1.392166,5.133378
80,2740,1.392166,5.147066
80,2745,1.392166,5.160778
80,2750,1.392166,5.174516
80,2755,1.392166,5.188278
80,2760,1.392166,5.202066
80,2765,1.392166,5.215878
80,2770,1.392166,5.229716
80,2775,1.392166,5.243578
80,2780,1.392166,5.257466
80,2785,1.392166,5.271378
80,2790,1.392166,5.285316
80,2795,1.392166,5.299278
80,2800,1.392166,5.313266
80,2805,1.392166,5.327278
80,2810,1.392166,5.341316
80,2815,1.392166,5.355378
80,2820,1.392166,5.369466
80,2825,1.392166,5.383578
80,2830,1.392166,5.397716
80,2835,1.392166,5.411878
80,2840,1.392166,5.426066
80,2845,1.392166,5.440278
80,2850,1.392166,5.454516
80,2855,1.392166,5.468778
80,2860,1.392166,5.483066
80,2865,1.392166,5.497378
80,2870,1.392166,5.511716
80,2875,1.392166,5.526078
80,2880,1.392166,5.540466
80,2885,1.392166,5.554878
80,2890,1.392166,5.569316
80,2895,1.392166,5.583778
80,2900,1.392166,5.598266
80,2905,1.392166,5.612778
80,2910,1.392166,5.627316
80,2915,1.392166,5.641878
80,2920,1.392166,5.656466
80,2925,1.392166,5.671078
80,2930,1.392166,5.685716
80,2935,1.392166,5.700378
80,2940,1.392166,5.715066
80,2945,1.392166,5.729778
80,2950,1.392166,5.744516
80,2955,1.392166,5.759278
80,2960,1.392166,5.774066
80,2965,1.392166,5.788878
80,2970,1.392166,5.803716
80,2975,1.392166,5.818578
80,2980,1.392166,5.833466
80,2985,1.392166,5.848378
80,2990,1.392166,5.863316
80,2995,1.392166,5.878278
80,3000,1.392166,5.893266
80,3005,1.392166,5.908278
80,3010,1.392166,5.923316
80,3015,1.392166,5.938378
80,3020,1.392166,5.953466
80,3025,1.392166,5.968578
80,3030,1.392166,5.983716
80,3035,1.392166,5.998878
80,3040,1.392166,6.014066
80,3045,1.392166,6.029278
80,3050,1.392166,6.044516
80,3055,1.392166,6.059778
80,3060,1.392166,6.075066
80,3065,1.392166,6.090378
80,3070,1.392166,6.105716
80,3075,1.392166,6.121078
80,3080,1.392166,6.136466
80,3085,1.392166,6.151878
80,3090,1.392166,6.167316
80,3095,1.392166,6.182778
80,3100,1.392166,6.198266
80,3105,1.392166,6.213778
80,3110,1.392166,6.229316
80,3115,1.392166,6.244878
80,3120,1.392166,6.260466
80,3125,1.392166,6.276078
80,3130,1.392166,6.291716
80,3135,1.392166,6.307378
80,3140,1.392166,6.323066
80,3145,1.392166,6.338778
80,3150,1.392166,6.354516
80,3155,1.392166,6.370278
80,3160,1.392166,6.386066
80,3165,1.392166,6.401878
80,3170,1.392166,6.417716
80,3175,1.392166,6.433578
80,3180,1.392166,6.449466
80,3185,1.392166,6.465378
80,3190,1.392166,6.481316
80,3195,1.392166,6.497278
80,3200,1.392166,6.513266
80,3205,1.392166,6.529278
80,3210,1.392166,6.545316
80,3215,1.392166,6.561378
80,3220,1.392166,6.577466
80,3225,1.392166,6.593578
80,3230,1.392166,6.609716
80,3235,1.392166,6.625878
80,3240,1.392166,6.642066
80,3245,1.392166,6.658278
80,3250,1.392166,6.674516
80,3255,1.392166,6.690778
80,3260,1.392166,6.707066
80,3265,1.392166,6.723378
80,3270,1.392166,6.739716
80,3275,1.392166,6.756078
80,3280,1.392166,6.772466
80,3285,1.392166,6.788878
80,3290,1.392166,6.805316
80,3295,1.392166,6.821778
80,3300,1.392166,6.838266
80,3305,1.392166,6.854778
80,3310,1.392166,6.871316
80,3315,1.392166,6.887878
80,3320,1.392166,6.904466
80,3325,1.392166,6.921078
80,3330,1.392166,6.937716
80,3335,1.392166,6.954378
80,3340,1.392166,6.971066
80,3345,1.392166,6.987778
80,3350,1.392166,7.004516
80,3355,1.392166,7.021278
80,3360,1.392166,7.038066
80,3365,1.392166,7.054878
80,3370,1.392166,7.071716
80,3375,1.392166,7.088578
80,3380,1.392166,7.105466
80,3385,1.392166,7.122378
80,3390,1.392166,7.139316
80,3395,1.392166,7.156278
80,3400,1.392166,7.173266
80,3405,1.392166,7.190278
80,3410,1.392166,7.207316
80,3415,1.392166,7.224378
80,3420,1.392166,7.241466
80,3425,1.392166,7.258578
80,3430,1.392166,7.275716
80,3435,1.392166,7.292878
80,3440,1.392166,7.310066
80,3445,1.392166,7.327278
80,3450,1.392166,7.344516
80,3455,1.392166,7.361778
80,3460,1.392166,7.379066
80,3465,1.392166,7.396378
80,3470,1.392166,7.413716
80,3475,1.392166,7.431078
80,3480,1.392166,7.448466
80,3485,1.392166,7.465878
80,3490,1.392166,7.483316
80,3495,1.392166,7.500778
80,3500,1.392166,7.518266
80,3505,1.392166,7.535778
80,3510,1.392166,7.553316
80,3515,1.392166,7.570878
80,3520,1.392166,7.588466
80,3525,1.392166,7.606078
80,3530,1.392166,7.623716
80,3535,1.392166,7.641378
80,3540,1.392166,7.659066
80,3545,1.392166,7.676778
80,3550,1.392166,7.694516
80,3555,1.392166,7.712278
80,3560,1.392166,7.730066
80,3565,1.392166,7.747878
80,3570,1.392166,7.765716
80,3575,1.392166,7.783578
80,3580,1.392166,7.801466
80,3585,1.392166,7.819378
80,3590,1.392166,7.837316
80,3595,1.392166,7.855278
80,3600,1.392166,7.873266
80,3605,1.392166,7.891278
80,3610,1.392166,7.909316
80,3615,1.392166,7.927378
80,3620,1.392166,7.945466
80,3625,1.392166,7.963578
80,3630,1.392166,7.981716
80,3635,1.392166,7.999878
80,3640,1.392166,8.018066
80,3645,1.392166,8.036278
80,3650,1.392166,8.054516
80,3655,1.392166,8.072778
80,3660,1.392166,8.091066
80,3665,1.392166,8.109378
80,3670,1.392166,8.127716
80,3675,1.392166,8.146078
80,3680,1.392166,8.164466
80,3685,1.392166,8.182878
80,3690,1.392166,8.201316
80,3695,1.392166,8.219778
80,3700,1.392166,8.238266
80,3705,1.392166,8.256778
80,3710,1.392166,8.275316
80,3715,1.392166,8.293878
80,3720,1.392166,8.312466
80,3725,1.392166,8.331078
80,3730,1.392166,8.349716
80,3735,1.392166,8.368378
80,3740,1.392166,8.387066
80,3745,1.392166,8.405778
85,50,4.279179,2.913698
85,55,3.922845,2.560049
85,60,3.572932,2.210143
85,65,3.294093,1.931297
85,70,3.037072,1.671547
85,75,2.931255,1.568459
85,80,2.803137,1.425962
85,85,1.370865,2.749140
85,90,1.359654,2.638404
85,95,1.338132,2.519561
85,100,1.301387,2.493187
85,105,1.370865,2.492878
85,110,1.346272,2.376422
85,115,1.364052,2.396419
85,120,1.318466,2.568294
85,125,1.301487,2.510028
85,130,1.331427,2.468215
85,135,1.296122,2.372883
85,140,1.301387,2.304620
85,145,1.278474,2.348287
85,150,1.317365,2.370965
85,155,1.341874,2.313049
85,160,1.342085,2.278065
85,165,1.317365,2.248955
85,170,1.278474,2.183522
85,175,1.301487,2.150312
85,180,1.301487,2.269598
85,185,1.334832,2.341175
85,190,1.331427,2.323794
85,195,1.301487,2.285095
85,200,1.301487,2.247244
85,205,1.318466,2.237932
85,210,1.301487,2.234487
85,215,1.301485,2.234368
85,220,1.301487,2.249236
85,225,1.317365,2.250399
85,230,1.301487,2.232930
85,235,1.284803,2.190702
85,240,1.301487,2.205475
85,245,1.301487,2.201799
85,250,1.301487,2.198451
85,255,1.301487,2.195073
85,260,1.331427,2.219301
85,265,1.301487,2.184308
85,270,1.301487,2.180621
85,275,1.317365,2.229835
85,280,1.301487,2.206867
85,285,1.301487,2.195646
85,290,1.278474,2.168482
85,295,1.301487,2.179495
85,300,1.301487,2.173687
85,305,1.301415,2.166106
85,310,1.295269,2.154868
85,315,1.301487,2.156007
85,320,1.301487,2.155392
85,325,1.301487,2.153274
85,330,1.317365,2.172160
85,335,1.301487,2.150258
85,340,1.301487,2.150831
85,345,1.301487,2.150581
85,350,1.301487,2.147853
85,355,1.317324,2.161219
85,360,1.301487,2.139158
85,365,1.301487,2.138367
85,370,1.301487,2.146323
85,375,1.301487,2.154794
85,380,1.331427,2.178461
85,385,1.301487,2.145188
85,390,1.301487,2.195611
85,395,1.301487,2.195307
85,400,1.301487,2.191644
85,405,1.301487,2.188174
85,410,1.318466,2.201000
85,415,1.291599,2.175782
85,420,1.301487,2.176647
85,425,1.301487,2.171865
85,430,1.301487,2.165289
85,435,1.301487,2.160902
85,440,1.301487,2.156260
85,445,1.301487,2.149102
85,450,1.317365,2.159073
85,455,1.301487,2.136112
85,460,1.301487,2.128189
85,465,1.301487,2.122539
85,470,1.301487,2.127084
85,475,1.301487,2.216978
85,480,1.301487,2.212801
85,485,1.301487,2.206985
85,490,1.301487,2.199963
85,495,1.317365,2.207405
85,500,1.301487,2.183130
85,505,1.301487,2.176090
85,510,1.301487,2.168537
85,515,1.301487,2.159720
85,520,1.301487,2.150405
85,525,1.301487,2.142074
85,530,1.301487,2.132000
85,535,1.301487,2.123139
85,540,1.301487,2.124955
85,545,1.301487,2.145555
85,550,1.317365,2.245267
85,555,1.334835,2.265508
85,560,1.301487,2.236187
85,565,1.301487,2.241047
85,570,1.301487,2.245454
85,575,1.301487,2.248388
85,580,1.301487,2.252547
85,585,1.301487,2.256801
85,590,1.301487,2.260770
85,595,1.301487,2.264189
85,600,1.301487,2.266830
85,605,1.301487,2.270952
85,610,1.301415,2.274805
85,615,1.318466,2.295014
85,620,1.295269,2.109356
85,625,1.301487,2.110737
85,630,1.301487,2.110837
85,635,1.301487,2.110037
85,640,1.301487,2.110739
85,645,1.301487,2.111239
85,650,1.301487,2.112772
85,655,1.301487,2.112366
85,660,1.301487,2.112910
85,665,1.301487,2.120244
85,670,1.301487,2.120850
85,675,1.301487,2.123292
85,680,1.301487,2.125113
85,685,1.301487,2.126716
85,690,1.301487,2.317004
85,695,1.301487,2.319058
85,700,1.301487,2.320553
85,705,1.284821,2.307266
85,710,1.317359,2.340819
85,715,1.301487,2.326549
85,720,1.301487,2.328287
85,725,1.301487,2.329949
85,730,1.301487,2.331537
85,735,1.301487,2.333049
85,740,1.301487,2.334487
85,745,1.301487,2.335849
85,750,1.301487,2.337137
85,755,1.301487,2.338349
85,760,1.301487,2.339050
85,765,1.301487,2.340549
85,770,1.301487,2.341537
85,775,1.301487,2.342449
85,780,1.301487,2.343287
85,785,1.301487,2.344049
85,790,1.301487,2.344737
85,795,1.301487,2.345349
85,800,1.301487,2.345887
85,805,1.301487,2.345744
85,810,1.301487,2.346377
85,815,1.301487,2.346161
85,820,1.318466,2.364156
85,825,1.317365,2.363328
85,830,1.291599,2.335949
85,835,1.301487,2.346449
85,840,1.301487,2.346387
85,845,1.301487,2.346249
85,850,1.301487,2.346037
85,855,1.301487,2.345749
85,860,1.301487,2.345387
85,865,1.301487,2.344949
85,870,1.301487,2.344437
85,875,1.301487,2.343849
85,880,1.301487,2.343187
85,885,1.301487,2.342449
85,890,1.301487,2.341637
85,895,1.301487,2.340749
85,900,1.301487,2.339787
85,905,1.301487,2.337977
85,910,1.301487,2.337637
85,915,1.301487,2.336131
85,920,1.301487,2.335187
85,925,1.301487,2.333846
85,930,1.301487,2.332437
85,935,1.301487,2.330949
85,940,1.301487,2.329387
85,945,1.301487,2.327749
85,950,1.301487,2.326037
85,955,1.301487,2.324249
85,960,1.301487,2.322387
85,965,1.301474,2.320437
85,970,1.301487,2.318437
85,975,1.301487,2.316349
85,980,1.301487,2.314187
85,985,1.305503,2.315966
85,990,1.317365,2.324808
85,995,1.294060,2.299822
85,1000,1.301487,2.303687
85,1005,1.301487,2.301149
85,1010,1.301487,2.298537
85,1015,1.301487,2.295849
85,1020,1.301487,2.293087
85,1025,1.301487,2.290249
85,1030,1.301487,2.287337
85,1035,1.301487,2.284349
85,1040,1.301487,2.281287
85,1045,1.301487,2.278149
85,1050,1.301487,2.274937
85,1055,1.301487,2.271649
85,1060,1.301487,2.268287
85,1065,1.301487,2.264849
85,1070,1.301487,2.261337
85,1075,1.301487,2.257749
85,1080,1.301487,2.254087
85,1085,1.301487,2.249438
85,1090,1.301487,2.246537
85,1095,1.301487,2.242649
85,1100,1.301487,2.238687
85,1105,1.301487,2.234649
85,1110,1.301487,2.230537
85,1115,1.301487,2.226349
85,1120,1.301487,2.222087
85,1125,1.301487,2.217749
85,1130,1.301487,2.213337
85,1135,1.301487,2.208849
85,1140,1.301487,2.204287
85,1145,1.301487,2.199649
85,1150,1.301487,2.194937
85,1155,1.301487,2.190149
85,1160,1.301487,2.185287
