Starting time: 2018.02.27 23:43:34
Using scheduler com.simulations.matrix.SimpleSchedulers$MinMinScheduler
First player,Second player,TimeFirst(in seconds)TimeSecond(in seconds)
180,630,0.937177,1.741477
180,635,0.937177,1.742427
180,640,0.937177,1.742529
180,645,0.937177,1.744027
180,650,0.937177,1.743506
180,655,0.937177,1.751514
180,660,0.937177,1.754226
180,665,0.937177,1.756396
180,670,0.937177,1.757363
180,675,0.937139,1.759723
180,680,0.937177,1.762998
180,685,0.936939,1.950757
180,690,0.937523,1.953321
180,695,0.937035,1.954273
180,700,0.945950,1.966083
180,705,0.948258,1.965510
180,710,0.954236,1.965736
180,715,0.937177,1.962240
180,720,0.937177,1.963977
180,725,0.937177,1.965640
180,730,0.937177,1.967227
180,735,0.937177,1.968740
180,740,0.937177,1.970177
180,745,0.937177,1.971540
180,750,0.937177,1.972827
180,755,0.937177,1.974040
180,760,0.937177,1.975177
180,765,0.937177,1.976240
180,770,0.937177,1.977227
180,775,0.937177,1.978140
180,780,0.937177,1.978977
180,785,0.937177,1.979740
180,790,0.937177,1.980427
180,795,0.937177,1.981040
180,800,0.937894,1.982294
180,805,0.937523,1.982385
180,810,0.936640,1.981890
180,815,0.932534,1.977947
180,820,0.944198,1.988010
180,825,0.941415,1.987299
180,830,0.948657,1.984676
180,835,0.937177,1.982140
180,840,0.937177,1.982077
180,845,0.937177,1.981940
180,850,0.937177,1.981727
180,855,0.937177,1.981440
180,860,0.937177,1.981077
180,865,0.937177,1.980640
180,870,0.937177,1.980127
180,875,0.937177,1.979540
180,880,0.937177,1.978877
180,885,0.937177,1.978140
180,890,0.937177,1.977327
180,895,0.937177,1.976440
180,900,0.937177,1.974534
180,905,0.937177,1.973667
180,910,0.937177,1.973327
180,915,0.937177,1.972140
180,920,0.937177,1.970566
180,925,0.937177,1.968630
180,930,0.937177,1.968106
180,935,0.937177,1.966640
180,940,0.937177,1.965077
180,945,0.937139,1.963401
180,950,0.937177,1.961727
180,955,0.937177,1.959940
180,960,0.937894,1.958794
180,965,0.952042,1.971004
180,970,0.936709,1.952619
180,975,0.934995,1.949858
180,980,0.945950,1.958650
180,985,0.945920,1.956382
180,990,0.942240,1.950390
180,995,0.955585,1.947064
180,1000,0.937177,1.939377
180,1005,0.937177,1.936840
180,1010,0.937177,1.934227
180,1015,0.937177,1.931540
180,1020,0.937177,1.928777
180,1025,0.937177,1.925940
180,1030,0.937177,1.923027
180,1035,0.937177,1.920040
180,1040,0.937177,1.916977
180,1045,0.937177,1.913840
180,1050,0.937177,1.910627
180,1055,0.937177,1.907340
180,1060,0.937177,1.903977
180,1065,0.937177,1.900540
180,1070,0.937177,1.897027
180,1075,0.937177,1.893440
180,1080,0.937177,1.889777
180,1085,0.937177,1.886040
180,1090,0.937177,1.882121
180,1095,0.937177,1.878340
180,1100,0.937177,1.874377
180,1105,0.937177,1.870340
180,1110,0.937177,1.866227
180,1115,0.937177,1.862040
180,1120,0.937177,1.857777
180,1125,0.937177,1.853440
180,1130,0.937177,1.849027
180,1135,0.937177,1.844540
180,1140,0.937177,1.839977
180,1145,0.937177,1.835340
180,1150,0.937177,1.830627
180,1155,0.937177,1.825840
180,1160,0.937177,1.820977
180,1165,0.937177,1.816040
180,1170,0.937177,1.811027
180,1175,0.937177,1.805940
180,1180,0.937177,1.800777
180,1185,0.937177,1.795540
180,1190,0.937177,1.790227
180,1195,0.937177,1.784840
180,1200,0.937894,1.780094
180,1205,0.937351,1.774014
180,1210,0.936577,1.767627
180,1215,0.936640,1.762002
180,1220,0.935289,1.754889
180,1225,0.945950,1.759712
180,1230,0.944198,1.752048
180,1235,0.943503,1.745365
180,1240,0.940424,1.736224
180,1245,0.952280,1.728392
180,1250,0.937177,1.722827
180,1255,0.937177,1.723806
180,1260,0.937177,1.725297
180,1265,0.937177,1.727610
180,1270,0.937177,1.729907
180,1275,0.937177,1.731090
180,1280,0.937177,1.734077
180,1285,0.937177,1.736106
180,1290,0.937177,1.738127
180,1295,0.937177,1.740140
180,1300,0.937177,1.742144
180,1305,0.937177,1.744140
180,1310,0.937177,1.746127
180,1315,0.937177,1.748106
180,1320,0.937177,1.750077
180,1325,0.937177,1.751907
180,1330,0.937177,1.753994
180,1335,0.937177,1.755940
180,1340,0.937177,1.757877
180,1345,0.937177,1.759806
180,1350,0.937177,1.761727
180,1355,0.937177,2.490852
180,1360,0.937177,2.489777
180,1365,0.937177,2.488652
180,1370,0.937177,2.487477
180,1375,0.937177,2.486252
180,1380,0.937177,2.484977
180,1385,0.937177,2.483652
180,1390,0.937177,2.482277
180,1395,0.937177,2.480852
180,1400,0.937177,2.479377
180,1405,0.937177,2.477852
180,1410,0.937177,2.476277
180,1415,0.937177,2.474652
180,1420,0.937177,2.472977
180,1425,0.937177,2.471252
180,1430,0.937177,2.469477
180,1435,0.937177,2.467652
180,1440,0.937177,2.465777
180,1445,0.937177,2.463852
180,1450,0.937177,2.461877
180,1455,0.937177,2.459852
180,1460,0.937177,2.457777
180,1465,0.937177,2.455652
180,1470,0.937177,2.453477
180,1475,0.937177,2.451252
180,1480,0.937177,2.448977
180,1485,0.937177,2.446652
180,1490,0.937177,2.444277
180,1495,0.937177,2.441852
180,1500,0.937177,2.439377
180,1505,0.937177,2.436852
180,1510,0.937177,2.434277
180,1515,0.937177,2.431652
180,1520,0.937177,2.428977
180,1525,0.937177,2.426252
180,1530,0.937177,2.423477
180,1535,0.937177,2.420652
180,1540,0.937177,2.417777
180,1545,0.937177,2.414852
180,1550,0.937177,2.411877
180,1555,0.937177,2.408852
180,1560,0.937177,2.405720
180,1565,0.937177,2.402652
180,1570,0.937177,2.399477
180,1575,0.937139,2.396214
180,1580,0.937177,2.392977
180,1585,0.937125,2.389600
180,1590,0.937177,2.386277
180,1595,0.937177,2.382852
180,1600,0.937894,2.380094
180,1605,0.937482,2.376157
180,1610,0.937523,2.372623
180,1615,0.938271,2.369746
180,1620,0.936640,2.364440
180,1625,0.934995,2.359070
180,1630,0.932534,2.352834
180,1635,0.945730,2.362205
180,1640,0.944198,2.356798
180,1645,0.948258,2.352633
180,1650,0.942161,2.346861
180,1655,0.942719,2.313331
180,1660,0.947000,2.341340
180,1665,0.945806,2.333019
180,1670,0.937177,2.324377
180,1675,0.937177,2.320152
180,1680,0.937177,2.315877
180,1685,0.937177,2.311552
180,1690,0.937177,2.307177
180,1695,0.937177,2.302752
180,1700,0.937177,2.298277
180,1705,0.937177,2.293752
180,1710,0.937177,2.289177
180,1715,0.937177,2.284552
180,1720,0.937177,2.279877
180,1725,0.937177,2.275152
180,1730,0.937177,2.270377
180,1735,0.937177,2.265552
180,1740,0.937177,2.260677
180,1745,0.937177,2.255752
180,1750,0.937177,2.250777
180,1755,0.937177,2.245752
180,1760,0.937177,2.240677
180,1765,0.937177,2.235552
180,1770,0.937177,2.230377
180,1775,0.937177,2.225152
180,1780,0.937177,2.219877
180,1785,0.937177,2.214552
180,1790,0.937177,2.209177
180,1795,0.937177,2.203752
180,1800,0.937177,2.198277
180,1805,0.937177,2.192752
180,1810,0.937177,2.187177
180,1815,0.937177,2.181552
180,1820,0.937177,2.175877
180,1825,0.937177,2.170152
180,1830,0.937177,2.164377
180,1835,0.937177,2.158552
180,1840,0.937177,2.152677
180,1845,0.937177,2.146752
180,1850,0.937177,2.140777
180,1855,0.937177,2.134752
180,1860,0.937177,2.128677
180,1865,0.937177,2.122552
180,1870,0.937177,2.116377
180,1875,0.937177,2.110152
180,1880,0.937177,2.103877
180,1885,0.937177,2.097552
180,1890,0.937177,2.091177
180,1895,0.937177,2.084752
180,1900,0.937177,2.078277
180,1905,0.937177,2.071752
180,1910,0.937177,2.065177
180,1915,0.937177,2.058552
180,1920,0.937177,2.051877
180,1925,0.937177,2.045152
180,1930,0.937177,2.038377
180,1935,0.937177,2.031552
180,1940,0.937177,2.024677
180,1945,0.937177,2.017752
180,1950,0.937177,2.010777
180,1955,0.937177,2.003752
180,1960,0.937177,1.996677
180,1965,0.937177,1.989552
180,1970,0.937177,1.982377
180,1975,0.937177,1.975152
180,1980,0.937177,1.967877
180,1985,0.937177,1.960552
180,1990,0.937177,1.953177
180,1995,0.937177,1.945752
180,2000,0.937177,1.939377
180,2005,0.937177,1.940206
180,2010,0.937177,1.941027
180,2015,0.937177,1.941840
180,2020,0.937177,1.942644
180,2025,0.937177,1.943440
180,2030,0.937177,1.944227
180,2035,0.937177,1.945006
180,2040,0.937177,1.945777
180,2045,0.937177,1.946540
180,2050,0.937177,1.947294
180,2055,0.937177,1.948040
180,2060,0.937177,1.948777
180,2065,0.937177,1.949506
180,2070,0.937177,1.950227
180,2075,0.937177,1.950940
180,2080,0.937177,1.951644
180,2085,0.937177,1.952340
180,2090,0.937177,1.953027
180,2095,0.937177,1.953706
180,2100,0.937177,1.954377
180,2105,0.937177,1.955040
180,2110,0.937177,1.955694
180,2115,0.937177,1.956340
180,2120,0.937177,1.956977
180,2125,0.937177,1.957606
180,2130,0.937177,1.958227
180,2135,0.937177,1.958840
180,2140,0.937177,1.959444
180,2145,0.937177,1.960040
180,2150,0.937177,1.960627
180,2155,0.937177,1.961206
180,2160,0.937177,1.961777
180,2165,0.937177,1.962340
180,2170,0.937177,1.962894
180,2175,0.937177,1.963440
180,2180,0.937177,1.963977
180,2185,0.937177,1.964506
180,2190,0.937177,1.965027
180,2195,0.937177,1.965540
180,2200,0.937177,1.966044
180,2205,0.937177,1.966540
180,2210,0.937177,1.967027
180,2215,0.937177,1.967506
180,2220,0.937177,1.967977
180,2225,0.937177,1.968440
180,2230,0.937177,1.968894
180,2235,0.937177,1.969340
180,2240,0.937177,1.969777
180,2245,0.937177,1.970206
180,2250,0.937177,1.970627
180,2255,0.937177,1.971040
180,2260,0.937177,1.971444
180,2265,0.937177,1.971840
180,2270,0.937177,1.972227
180,2275,0.937177,1.972606
180,2280,0.937177,1.972977
180,2285,0.937177,1.973340
180,2290,0.937177,1.973694
180,2295,0.937177,1.974040
180,2300,0.937177,1.974377
180,2305,0.937177,4.045365
180,2310,0.937177,4.046327
180,2315,0.937177,4.047265
180,2320,0.937177,4.048177
180,2325,0.937177,4.049065
180,2330,0.937177,4.049927
180,2335,0.937177,4.050765
180,2340,0.937177,4.051577
180,2345,0.937177,4.052365
180,2350,0.937177,4.053127
180,2355,0.937177,4.053865
180,2360,0.937177,4.054577
180,2365,0.937177,4.055265
180,2370,0.937177,4.055927
180,2375,0.937177,4.056565
180,2380,0.937177,4.057177
180,2385,0.937177,4.057765
180,2390,0.937177,4.058327
180,2395,0.937087,4.058775
180,2400,0.937894,4.060094
180,2405,0.937616,4.060303
180,2410,0.937351,4.060501
180,2415,0.937523,4.061110
180,2420,0.936577,4.060577
180,2425,0.936709,4.060056
180,2430,0.936640,4.061390
180,2435,0.933381,4.058468
180,2440,0.935289,4.060689
180,2445,0.932534,4.058222
180,2450,0.945950,4.071900
180,2455,0.945806,4.071993
180,2460,0.944198,4.070598
180,2465,0.941261,4.067848
180,2470,0.943503,4.070253
180,2475,0.942400,4.069287
180,2480,0.939958,4.016258
180,2485,0.938474,4.027186
180,2490,0.947000,4.071890
180,2495,0.938369,4.051982
180,2500,0.937177,4.063277
180,2505,0.937177,4.063265
180,2510,0.937177,4.063227
180,2515,0.937177,4.063165
180,2520,0.937177,4.063077
180,2525,0.937177,4.062965
180,2530,0.937177,4.062827
180,2535,0.937177,4.062665
180,2540,0.937177,4.062477
180,2545,0.937177,4.062265
180,2550,0.937177,4.062027
180,2555,0.937177,4.061765
180,2560,0.937177,4.061477
180,2565,0.937177,4.061165
180,2570,0.937177,4.060827
180,2575,0.937177,4.060465
180,2580,0.937177,4.060077
180,2585,0.937177,4.059665
180,2590,0.937177,4.059227
180,2595,0.937177,4.058765
180,2600,0.937177,4.058277
180,2605,0.937177,4.057765
180,2610,0.937177,4.057227
180,2615,0.937177,4.056665
180,2620,0.937177,4.056077
180,2625,0.937177,4.055465
180,2630,0.937177,4.054827
180,2635,0.937177,4.054165
180,2640,0.937177,4.053477
180,2645,0.937177,4.052765
180,2650,0.937177,4.052027
180,2655,0.937177,4.051265
180,2660,0.937177,4.050477
180,2665,0.937177,4.049665
180,2670,0.937177,4.048827
180,2675,0.937177,4.047965
180,2680,0.937177,4.047077
180,2685,0.937177,4.046165
180,2690,0.937177,4.045227
180,2695,0.937177,4.044265
180,2700,0.937177,4.043277
180,2705,0.937177,4.042265
180,2710,0.937177,4.041227
180,2715,0.937177,4.040165
180,2720,0.937177,4.039077
180,2725,0.937177,4.037965
180,2730,0.937177,4.036827
180,2735,0.937177,4.035665
180,2740,0.937177,4.034477
180,2745,0.937177,4.033265
180,2750,0.937177,4.032027
180,2755,0.937177,4.030765
180,2760,0.937177,4.029477
180,2765,0.937177,4.028165
180,2770,0.937177,4.026827
180,2775,0.937177,4.025465
180,2780,0.937177,4.024077
180,2785,0.937177,4.022665
180,2790,0.937177,4.021227
180,2795,0.937177,4.019765
180,2800,0.937177,4.018277
180,2805,0.937177,4.016765
180,2810,0.937177,4.015227
180,2815,0.937177,4.013665
180,2820,0.937177,4.012077
180,2825,0.937177,4.010465
180,2830,0.937177,4.008827
180,2835,0.937177,4.007165
180,2840,0.937177,4.005477
180,2845,0.937177,4.003765
180,2850,0.937177,4.002027
180,2855,0.937177,4.000265
180,2860,0.937177,3.998477
180,2865,0.937177,3.996665
180,2870,0.937177,3.994827
180,2875,0.937177,3.992965
180,2880,0.937177,3.991077
180,2885,0.937177,3.989165
180,2890,0.937177,3.987227
180,2895,0.937177,3.985265
180,2900,0.937177,3.983277
180,2905,0.937177,3.981265
180,2910,0.937177,3.979227
180,2915,0.937177,3.977165
180,2920,0.937177,3.975077
180,2925,0.937177,3.972965
180,2930,0.937177,3.970827
180,2935,0.937177,3.968665
180,2940,0.937177,3.966477
180,2945,0.937177,3.964265
180,2950,0.937177,3.962027
180,2955,0.937177,3.959765
180,2960,0.937177,3.957477
180,2965,0.937177,3.955165
180,2970,0.937177,3.952827
180,2975,0.937177,3.950465
180,2980,0.937177,3.948077
180,2985,0.937177,3.945665
180,2990,0.937177,3.943227
180,2995,0.937177,3.940765
180,3000,0.937177,3.938277
180,3005,0.937177,3.935765
180,3010,0.937177,3.933227
180,3015,0.937177,3.930665
180,3020,0.937177,3.928077
180,3025,0.937177,3.925465
180,3030,0.937177,3.922827
180,3035,0.937177,3.920165
180,3040,0.937177,3.917477
180,3045,0.937177,3.914765
180,3050,0.937177,3.912027
180,3055,0.937177,3.909265
180,3060,0.937177,3.906477
180,3065,0.937177,3.903665
180,3070,0.937177,3.900827
180,3075,0.937177,3.897965
180,3080,0.937177,3.895077
180,3085,0.937177,3.892165
180,3090,0.937177,3.889227
180,3095,0.937177,3.886265
180,3100,0.937177,3.883277
180,3105,0.937177,3.880265
180,3110,0.937177,3.877227
180,3115,0.937177,3.874165
180,3120,0.937177,3.871077
180,3125,0.937177,3.867965
180,3130,0.937177,3.864827
180,3135,0.937177,3.861665
180,3140,0.937177,3.858477
180,3145,0.937177,3.855265
180,3150,0.937177,3.852027
180,3155,0.937177,3.848765
180,3160,0.937177,3.845477
180,3165,0.937177,3.842165
180,3170,0.937177,3.838827
180,3175,0.937177,3.835465
180,3180,0.937177,3.832077
180,3185,0.937177,3.828665
180,3190,0.937177,3.825227
180,3195,0.937177,3.821765
180,3200,0.937177,3.818277
180,3205,0.937177,3.814765
180,3210,0.937177,3.811227
180,3215,0.937177,3.807665
180,3220,0.937177,3.804077
180,3225,0.937177,3.800465
180,3230,0.937177,3.796827
180,3235,0.937177,3.793165
180,3240,0.937177,3.789477
180,3245,0.937177,3.785765
180,3250,0.937177,3.782027
180,3255,0.937177,3.778265
180,3260,0.937177,3.774477
180,3265,0.937177,3.770665
180,3270,0.937177,3.766827
180,3275,0.937177,3.762965
180,3280,0.937177,3.759077
180,3285,0.937177,3.755165
180,3290,0.937177,3.751227
180,3295,0.937177,3.747265
180,3300,0.937177,3.743277
180,3305,0.937177,3.739265
180,3310,0.937177,3.735227
180,3315,0.937177,3.731165
180,3320,0.937177,3.727077
180,3325,0.937177,3.722965
180,3330,0.937177,3.718827
180,3335,0.937177,3.714665
180,3340,0.937177,3.710477
180,3345,0.937177,3.706265
180,3350,0.937177,3.702027
180,3355,0.937177,3.697765
180,3360,0.937177,3.693477
180,3365,0.937177,3.689165
180,3370,0.937177,3.684827
180,3375,0.937177,3.680465
180,3380,0.937177,3.676077
180,3385,0.937177,3.671665
180,3390,0.937177,3.667227
180,3395,0.937177,3.662765
180,3400,0.937177,3.658277
180,3405,0.937177,3.653765
180,3410,0.937177,3.649227
180,3415,0.937177,3.644665
180,3420,0.937177,3.640077
180,3425,0.937177,3.635465
180,3430,0.937177,3.630827
180,3435,0.937177,3.626165
180,3440,0.937177,3.621477
180,3445,0.937177,3.616765
180,3450,0.937177,3.612027
180,3455,0.937177,3.607265
180,3460,0.937177,3.602477
180,3465,0.937177,3.597665
180,3470,0.937177,3.592827
180,3475,0.937177,3.587965
180,3480,0.937177,3.583077
180,3485,0.937177,3.578165
180,3490,0.937177,3.573227
180,3495,0.937177,3.568265
180,3500,0.937177,3.563277
180,3505,0.937177,3.558265
180,3510,0.937177,3.553227
180,3515,0.937177,3.548165
180,3520,0.937177,3.543077
180,3525,0.937177,3.537965
180,3530,0.937177,3.532827
180,3535,0.937177,3.527665
180,3540,0.937177,3.522477
180,3545,0.937177,3.517265
180,3550,0.937177,3.512027
180,3555,0.937177,3.506765
180,3560,0.937177,3.501477
180,3565,0.937177,3.496165
180,3570,0.937177,3.490827
180,3575,0.937177,3.485465
180,3580,0.937177,3.480077
180,3585,0.937177,3.474665
180,3590,0.937177,3.469227
180,3595,0.937177,3.463765
180,3600,0.937177,3.458277
180,3605,0.937177,3.452765
180,3610,0.937177,3.447227
180,3615,0.937177,3.441665
180,3620,0.937177,3.436077
180,3625,0.937177,3.430465
180,3630,0.937177,3.424827
180,3635,0.937177,3.419165
180,3640,0.937177,3.413477
180,3645,0.937177,3.407765
180,3650,0.937177,3.402027
180,3655,0.937177,3.396265
180,3660,0.937177,3.390477
180,3665,0.937177,3.384665
180,3670,0.937177,3.378827
180,3675,0.937177,3.372965
180,3680,0.937177,3.367077
180,3685,0.937177,3.361165
180,3690,0.937177,3.355227
180,3695,0.937177,3.349265
180,3700,0.937177,3.343277
180,3705,0.937177,3.337265
180,3710,0.937177,3.331227
180,3715,0.937177,3.325165
180,3720,0.937177,3.319077
180,3725,0.937177,3.312965
180,3730,0.937177,3.306827
180,3735,0.937177,3.300665
180,3740,0.937177,3.294477
180,3745,0.937177,3.288265
185,50,3.925625,2.914800
185,55,3.570878,2.562469
185,60,3.223426,2.212601
185,65,2.948458,1.934895
185,70,2.681720,1.675093
185,75,2.576242,1.570031
185,80,2.402653,1.392431
185,85,2.322572,1.319562
185,90,2.218159,1.208141
185,95,2.160634,1.154504
185,100,1.918898,0.913496
185,105,2.106810,1.104104
185,110,2.039800,1.031262
185,115,2.026289,1.022110
185,120,2.091799,1.085542
185,125,2.154656,1.154031
185,130,2.092528,1.088635
185,135,2.019265,1.015131
185,140,2.018209,1.008027
185,145,2.033633,1.024838
185,150,2.021147,1.019418
185,155,1.986922,0.983723
185,160,1.963341,0.953323
185,165,1.935985,0.926018
185,170,1.902996,0.898817
185,175,1.858222,0.848531
185,180,1.962841,0.959479
185,185,1.003473,2.007652
185,190,1.026644,1.990824
185,195,1.044918,1.941396
185,200,1.003326,1.946574
185,205,1.031456,1.915035
185,210,0.999894,1.910764
185,215,1.022547,1.941389
185,220,0.999447,1.931053
185,225,1.021843,1.930765
185,230,0.999894,1.929719
185,235,1.018976,1.899832
185,240,1.004026,1.906772
185,245,1.034973,1.896219
185,250,1.003816,1.901559
185,255,1.003155,1.897250
185,260,1.029297,1.890877
185,265,1.003722,1.884921
185,270,1.000960,1.875379
185,275,1.013788,1.908775
185,280,1.004169,1.883662
185,285,1.003487,1.898048
185,290,1.022962,1.882739
185,295,1.004169,1.886556
185,300,1.003655,1.889626
185,305,0.996028,1.864659
185,310,1.016153,1.848452
185,315,1.004177,1.854595
185,320,1.003940,1.850101
185,325,0.995091,1.853464
185,330,1.023336,1.853931
185,335,1.004177,1.848874
185,340,1.004097,1.850634
185,345,0.999479,1.845011
185,350,0.991231,1.854331
185,355,1.016888,1.846949
185,360,1.004177,1.844351
185,365,1.004177,1.842338
185,370,1.003290,1.844312
185,375,0.995091,1.848108
185,380,1.014596,1.836009
185,385,1.004101,1.838320
185,390,1.004177,1.836542
185,395,1.004177,1.896745
185,400,1.003983,1.895421
185,405,1.000926,1.885095
185,410,1.022200,1.871273
185,415,1.012088,1.879806
185,420,1.004101,1.878349
185,425,1.004177,1.872912
185,430,1.004177,1.868375
185,435,1.003769,1.861289
185,440,0.999447,1.854147
185,445,0.990250,1.838464
185,450,1.026804,1.844989
185,455,1.004177,1.837611
185,460,1.004116,1.830460
185,465,1.003637,1.822872
185,470,1.004177,1.825097
185,475,1.004177,1.827718
185,480,1.004026,1.915826
185,485,1.001454,1.905563
185,490,0.991231,1.888498
185,495,1.013781,1.878033
185,500,1.004177,1.885293
185,505,1.004177,1.891221
185,510,1.004177,1.895740
185,515,1.003303,1.900543
185,520,1.004177,1.906096
185,525,1.004177,1.910940
185,530,1.004177,1.914885
185,535,1.004177,1.920011
185,540,1.000960,1.835325
185,545,1.005022,1.928719
185,550,1.020048,1.932875
185,555,1.008853,1.938670
185,560,1.004177,1.831268
185,565,1.004177,1.943050
185,570,1.004177,1.947497
185,575,1.004116,1.951934
185,580,1.004144,1.955459
185,585,1.004177,1.959043
185,590,1.004177,1.962967
185,595,1.004177,1.964752
185,600,1.004177,1.811312
185,605,0.999447,1.809656
185,610,0.996028,1.818262
185,615,1.008410,1.805097
185,620,1.017005,1.804006
185,625,1.004177,1.801437
185,630,1.004177,1.801469
185,635,1.004177,1.803519
185,640,1.004177,1.803269
185,645,1.004177,1.802919
185,650,1.004177,1.808605
185,655,1.004177,1.811956
185,660,1.004101,1.814393
185,665,1.003389,1.816152
185,670,1.004177,1.817538
185,675,1.004177,1.820205
185,680,1.004177,1.823052
185,685,1.004177,1.823602
185,690,0.999894,1.822541
185,695,0.995921,2.012840
185,700,0.991231,2.011031
185,705,1.002033,1.854510
185,710,1.014847,1.852323
185,715,1.004177,1.856223
185,720,1.004177,1.855569
185,725,1.004177,1.854212
185,730,1.004177,1.853806
185,735,1.004177,1.851957
185,740,1.004177,1.851502
185,745,1.004177,1.850923
185,750,1.004177,1.849509
185,755,1.004177,2.040793
185,760,1.004177,2.042177
185,765,1.004177,2.043240
185,770,1.004101,2.044151
185,775,1.003637,2.044600
185,780,1.004177,2.045977
185,785,1.004177,2.046740
185,790,1.004177,2.047427
185,795,1.004177,2.048040
185,800,1.004177,2.048577
185,805,0.999894,2.044756
185,810,1.000960,2.042486
185,815,0.990684,2.035359
185,820,1.008410,2.054210
185,825,1.006459,2.052422
185,830,1.015261,2.051299
185,835,1.004177,2.047923
185,840,1.004177,2.048901
185,845,1.004177,2.048726
185,850,1.004177,2.048727
185,855,1.004177,2.048440
185,860,1.004177,2.048077
185,865,1.004177,2.047640
185,870,1.004177,2.047127
185,875,1.004177,2.046540
185,880,1.004177,2.045877
185,885,1.004177,2.045140
185,890,1.004177,2.044327
185,895,1.004177,2.043440
185,900,1.004177,2.042477
185,905,1.004177,2.041440
185,910,1.004177,2.040327
185,915,1.004177,2.039140
185,920,1.004116,2.037816
185,925,1.003832,2.036194
185,930,1.003637,2.034587
185,935,1.004177,2.032701
185,940,1.004177,2.032077
185,945,1.004177,2.030440
185,950,1.004177,2.028727
185,955,1.004177,2.026940
185,960,1.004177,2.025077
185,965,1.000179,2.019141
185,970,1.001454,2.018404
185,975,0.995091,2.009953
185,980,0.991231,2.003931
185,985,1.008272,2.018735
185,990,1.006145,2.014295
185,995,1.000951,1.989876
185,1000,1.004177,2.006377
185,1005,1.004177,2.003219
185,1010,1.004177,2.001227
185,1015,1.004177,1.998540
185,1020,1.004177,1.995777
185,1025,1.004177,1.992940
185,1030,1.004177,1.990027
185,1035,1.004177,1.987040
185,1040,1.004177,1.983977
185,1045,1.004177,1.980840
185,1050,1.004177,1.977627
185,1055,1.004177,1.974340
185,1060,1.004177,1.970977
185,1065,1.004177,1.967540
185,1070,1.004177,1.964027
185,1075,1.004177,1.960440
185,1080,1.004177,1.956777
185,1085,1.004177,1.953040
185,1090,1.004177,1.949227
185,1095,1.004177,1.944608
185,1100,1.004177,1.941377
185,1105,1.004177,1.937340
185,1110,1.004177,1.933227
185,1115,1.004177,1.929040
185,1120,1.004177,1.924777
185,1125,1.004177,1.920440
185,1130,1.004177,1.916027
185,1135,1.004177,1.911540
185,1140,1.004177,1.906977
185,1145,1.004177,1.902340
185,1150,1.004116,1.897566
185,1155,1.004101,1.892764
185,1160,1.004144,1.887944
185,1165,1.004177,1.883040
185,1170,1.004177,1.878027
185,1175,1.004177,1.872940
185,1180,1.004177,1.867777
185,1185,1.004177,1.862540
185,1190,1.004177,1.857227
185,1195,1.004177,1.851840
185,1200,1.004177,1.846377
185,1205,1.004095,1.840758
185,1210,0.999447,1.830497
185,1215,1.000960,1.822819
185,1220,0.996028,1.814528
185,1225,0.991231,1.804993
185,1230,1.008410,1.816260
185,1235,1.004742,1.806604
185,1240,1.005781,1.782281
185,1245,0.997677,1.780390
185,1250,1.004177,1.786527
185,1255,1.004177,1.784061
185,1260,1.004177,1.784769
185,1265,1.004177,1.785731
185,1270,1.004177,1.787699
185,1275,1.004177,1.788881
185,1280,1.004177,1.791149
185,1285,1.004177,1.793401
185,1290,1.004177,1.795919
185,1295,1.004177,1.797931
185,1300,1.004177,1.799935
185,1305,1.004177,1.801931
185,1310,1.004177,1.803919
185,1315,1.004177,1.805898
185,1320,1.004177,1.807869
185,1325,1.004177,1.809831
185,1330,1.004177,1.811568
185,1335,1.004177,1.813731
185,1340,1.004177,1.815669
185,1345,1.004177,1.817598
185,1350,1.004177,1.819519
185,1355,1.004177,1.821431
185,1360,1.004177,2.556777
185,1365,1.004177,2.555091
185,1370,1.004177,2.554477
185,1375,1.004177,2.553252
185,1380,1.004177,2.551977
185,1385,1.004177,2.550652
185,1390,1.004177,2.549277
185,1395,1.004177,2.547852
185,1400,1.004177,2.546377
185,1405,1.004177,2.544852
185,1410,1.004177,2.543277
185,1415,1.004177,2.541652
185,1420,1.004177,2.539977
185,1425,1.004177,2.538252
185,1430,1.004177,2.536477
185,1435,1.004177,2.534652
185,1440,1.004177,2.532777
185,1445,1.004177,2.530852
185,1450,1.004177,2.528877
185,1455,1.004177,2.526852
185,1460,1.004177,2.524777
185,1465,1.004177,2.522652
185,1470,1.004177,2.520477
185,1475,1.004177,2.518252
185,1480,1.004177,2.515977
185,1485,1.004177,2.513652
185,1490,1.004177,2.511277
185,1495,1.004177,2.508852
185,1500,1.004177,2.506377
185,1505,1.004177,2.503852
185,1510,1.004177,2.501277
185,1515,1.004177,2.498652
185,1520,1.004177,2.495977
185,1525,1.004177,2.493252
185,1530,1.004177,2.490477
185,1535,1.003832,2.487307
185,1540,1.004101,2.484701
185,1545,1.003303,2.480978
185,1550,1.003637,2.478337
185,1555,1.004177,2.475852
185,1560,1.004177,2.472777
185,1565,1.004177,2.469652
185,1570,1.004177,2.466477
185,1575,1.004177,2.463252
185,1580,1.004177,2.459977
185,1585,1.004177,2.456652
185,1590,1.004177,2.453277
185,1595,1.004177,2.449852
185,1600,1.004177,2.446377
185,1605,1.004177,2.442852
185,1610,0.999894,2.434994
185,1615,1.003917,2.435392
185,1620,1.000960,2.425256
185,1625,0.995091,2.419166
185,1630,0.990684,2.410984
185,1635,1.005254,2.421729
185,1640,1.007717,2.420317
185,1645,1.002612,2.411287
185,1650,1.006223,2.410923
